Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude
Dordogne,24260,Mauzac-et-Grand-Castang,873.0,44.85,0.75
Dordogne,24288,Montazeau,281.0,44.95,0.1499939
Dordogne,24307,Naussannes,246.0,44.75,0.75
Dordogne,24312,Sanilhac,4674.0,45.05,0.75
Dordogne,24355,La Roque-Gageac,430.0,44.85,1.25
Dordogne,24384,Saint-Cassien,34.0,44.65,0.8500061
Dordogne,24398,Saint-Estèphe,589.0,45.65,0.6499939
Dordogne,24413,Saint-Georges-Blancaneix,286.0,44.95,0.3500061
Dordogne,24418,Saint-Germain-du-Salembre,920.0,45.15,0.44999695
Dordogne,24438,Saint-Laurent-la-Vallée,234.0,44.75,1.1499939
Dordogne,24516,Salignac-Eyvigues,1185.0,44.95,1.3500061
Dordogne,24553,Tocane-Saint-Apre,1745.0,45.25,0.55000305
Dordogne,24570,Verdon,37.0,44.85,0.6499939
Dordogne,24575,Veyrines-de-Domme,234.0,44.85,1.1499939
Doubs,25030,Audeux,425.0,47.25,5.850006
Doubs,25059,Beutal,267.0,47.45,6.649994
Doubs,25065,Blarians,54.0,47.45,6.149994
Doubs,25078,Bouclans,1060.0,47.25,6.25
Doubs,25159,Colombier-Fontaine,1195.0,47.45,6.649994
Doubs,25207,Dung,613.0,47.55,6.75
Doubs,25248,Les Fontenelles,526.0,47.15,6.75
Doubs,25288,Fournets-Luisans,735.0,47.05,6.550003
Doubs,25289,Grandfontaine-sur-Creuse,70.0,47.15,6.449997
Doubs,25304,Hérimoncourt,3575.0,47.45,6.850006
Doubs,25356,Maîche,4244.0,47.25,6.75
Doubs,25414,Le Moutherot,129.0,47.25,5.75
Doubs,25446,Passavant,189.0,47.25,6.350006
Doubs,25453,Pierrefontaine-les-Varans,1371.0,47.25,6.550003
Doubs,25529,Sancey,1345.0,47.25,6.550003
Doubs,25537,Scey-Maisières,288.0,47.15,6.050003
Doubs,25548,Solemont,134.0,47.35,6.75
Doubs,25598,Venise,522.0,47.35,6.149994
Drôme,26012,Arnayon,18.0,44.45,5.350006
Drôme,26069,Chamaloc,124.0,44.85,5.350006
Drôme,26092,Chavannes,739.0,45.05,4.949997
Drôme,26224,Ourches,282.0,44.85,5.050003
Drôme,26262,Recoubeau-Jansac,307.0,44.65,5.350006
Drôme,26275,Rochegude,1667.0,44.25,4.850006
Drôme,26315,Saint-Martin-en-Vercors,409.0,45.05,5.449997
Drôme,26325,Saint-Rambert-d'Albon,6913.0,45.25,4.850006
Drôme,26352,La Touche,261.0,44.55,4.850006
Drôme,26363,Valouse,40.0,44.45,5.149994
Eure,27031,Aviron,1098.0,49.05,1.1499939
Eure,27034,Bacqueville,624.0,49.35,1.3500061
Eure,27035,Bailleul-la-Vallée,99.0,49.25,0.44999695
Eure,27191,Clef Vallée d'Eure,2468.0,49.15,1.25
Eure,27220,Épieds,348.0,48.95,1.3500061
Ain,01006,Ambléon,113.0,45.75,5.550003
Ain,01114,Confort,685.0,46.15,5.850006
Ain,01133,Cressin-Rochefort,389.0,45.75,5.75
Ain,01148,Dortan,1953.0,46.35,5.649994
Ain,01162,Flaxieu,64.0,45.85,5.75
Ain,01185,Plateau d'Hauteville,4807.0,45.95,5.550003
Ain,01210,Lélex,230.0,46.25,5.949997
Ain,01219,Lompnas,163.0,45.85,5.550003
Ain,01247,Mijoux,297.0,46.35,6.050003
Ain,01261,Monthieux,682.0,45.95,4.949997
Ain,01266,Montrevel-en-Bresse,2578.0,46.35,5.149994
Ain,01289,Péronnas,6448.0,46.15,5.25
Ain,01419,Thoiry,6136.0,46.25,5.949997
Ain,01439,Vésines,98.0,46.35,4.850006
Aisne,02034,Audignicourt,116.0,49.45,3.149994
Aisne,02133,Bucy-lès-Pierrepont,401.0,49.65,3.850006
Aisne,02156,Chalandry,250.0,49.65,3.649994
Aisne,02193,Cierges,66.0,49.15,3.649994
Aisne,02197,Clairfontaine,525.0,49.95,3.949997
Aisne,02198,Clamecy,233.0,49.45,3.350006
Aisne,02249,Cuiry-Housse,101.0,49.25,3.449997
Aisne,02264,Dizy-le-Gros,726.0,49.65,4.050003
Aisne,02275,Effry,316.0,49.95,3.949997
Aisne,02343,Germaine,83.0,49.85,3.149994
Aisne,02350,Goudelancourt-lès-Pierrepont,139.0,49.65,3.850006
Aisne,02361,Guise,4533.0,49.95,3.649994
Aisne,02405,Landouzy-la-Ville,524.0,49.85,4.050003
Aisne,02420,Lesdins,827.0,49.95,3.350006
Aisne,02422,Lesquielles-Saint-Germain,797.0,49.95,3.649994
Aisne,02438,Longpont,242.0,49.25,3.25
Aisne,02445,Luzoir,272.0,49.95,3.949997
Aisne,02470,Martigny,432.0,49.85,4.149994
Aisne,02499,Montbavin,41.0,49.55,3.550003
Aisne,02534,Muscourt,45.0,49.35,3.75
Aisne,02705,La Selve,202.0,49.55,4.050003
Aisne,02753,Tupigny,328.0,49.95,3.550003
Aisne,02781,Verdilly,457.0,49.05,3.449997
Aisne,02834,Wissignicourt,164.0,49.55,3.449997
Allier,03013,Avermes,4060.0,46.55,3.350006
Allier,03087,Couleuvre,595.0,46.65,2.850006
Allier,03095,Cusset,12909.0,46.15,3.449997
Allier,03097,Deneuille-les-Mines,358.0,46.35,2.75
Allier,03119,Gannay-sur-Loire,404.0,46.75,3.649994
Allier,03146,Limoise,172.0,46.65,3.050003
Allier,03165,Le Mayet-de-Montagne,1387.0,46.05,3.649994
Allier,03204,Paray-sous-Briailles,617.0,46.25,3.350006
Allier,03256,Saint-Priest-en-Murat,213.0,46.35,2.850006
Allier,03294,Ussel-d'Allier,170.0,46.25,3.149994
Allier,03296,Valigny,371.0,46.75,2.850006
Morbihan,56199,Roudouallec,709.0,48.15,-3.6500244
Morbihan,56261,La Vraie-Croix,1474.0,47.65,-2.5499878
Moselle,57018,Amelécourt,121.0,48.85,6.449997
Moselle,57035,Assenoncourt,114.0,48.75,6.75
Moselle,57057,Béchy,606.0,48.95,6.350006
Moselle,57087,Bisten-en-Lorraine,253.0,49.15,6.649994
Moselle,57159,Créhange,3799.0,49.05,6.550003
Moselle,57227,Forbach,21130.0,49.15,6.850006
Moselle,57231,Foville,99.0,48.95,6.350006
Moselle,57250,Goetzenbruck,1444.0,48.95,7.350006
Moselle,57275,Guessling-Hémering,917.0,49.05,6.649994
Moselle,57282,Hagen,360.0,49.55,6.149994
Moselle,57289,Hambach,2831.0,49.05,7.050003
Moselle,57305,Havange,451.0,49.35,6.050003
Moselle,57364,Kirsch-lès-Sierck,317.0,49.45,6.449997
Moselle,57418,Loudrefing,312.0,48.85,6.850006
Moselle,57507,Niedervisse,271.0,49.15,6.550003
Moselle,57540,Phalsbourg,4683.0,48.75,7.25
Moselle,57554,Pournoy-la-Grasse,717.0,49.05,6.25
Moselle,57558,Puttigny,76.0,48.85,6.550003
Moselle,57578,Rezonville-Vionville,495.0,49.05,5.949997
Moselle,57581,Richeling,349.0,49.05,6.949997
Moselle,57605,Sailly-Achâtel,311.0,48.95,6.25
Moselle,57634,Saulny,1559.0,49.15,6.149994
Moselle,57640,Schwerdorff,471.0,49.35,6.550003
Moselle,57669,Théding,2441.0,49.15,6.850006
Moselle,57671,Thimonville,147.0,48.95,6.350006
Moselle,57720,Villing,510.0,49.25,6.649994
Nièvre,58063,Château-Chinon (Campagne),552.0,47.05,3.949997
Nièvre,58070,Chazeuil,60.0,47.25,3.350006
Nièvre,58110,Epiry,233.0,47.15,3.75
Nièvre,58158,Mars-sur-Allier,302.0,46.85,3.050003
Nièvre,58189,Narcy,471.0,47.25,3.149994
Nièvre,58251,Saint-Loup-des-Bois,467.0,47.45,3.050003
Nord,59085,Blécourt,306.0,50.25,3.25
Nord,59092,Bouchain,3996.0,50.25,3.350006
Nord,59126,Cantin,1770.0,50.35,3.149994
Nord,59208,Escobecques,303.0,50.65,2.949997
Nord,59220,Faches-Thumesnil,18110.0,50.55,3.050003
Eure,27342,Houetteville,195.0,49.15,1.050003
Eure,27431,La Neuve-Lyre,553.0,48.95,0.75
Eure,27437,Nojeon-en-Vexin,342.0,49.35,1.550003
Eure,27439,Normanville,1134.0,49.05,1.1499939
Eure,27441,Notre-Dame-d'Épine,69.0,49.15,0.6499939
Eure,27487,Radepont,649.0,49.35,1.3500061
Eure,27504,Sacquenville,1234.0,49.05,1.050003
Eure,27524,Sainte-Colombe-la-Commanderie,866.0,49.15,0.94999695
Eure,27525,Sainte-Colombe-près-Vernon,299.0,49.05,1.3500061
Eure,27528,Le Vaudreuil,3632.0,49.25,1.25
Eure,27530,Saint-Denis-d'Augerons,78.0,48.95,0.44999695
Eure,27592,Saint-Pierre-de-Salerne,243.0,49.25,0.6499939
Eure,27601,Saint-Samson-de-la-Roque,432.0,49.45,0.44999695
Eure,27608,Saint-Victor-de-Chrétienville,439.0,49.05,0.55000305
Eure,27631,Thierville,370.0,49.25,0.75
Eure-et-Loir,28010,Argenvilliers,320.0,48.25,0.94999695
Eure-et-Loir,28019,Baigneaux,199.0,48.15,1.8500061
Eure-et-Loir,28022,Bailleau-l'Évêque,1159.0,48.45,1.3500061
Eure-et-Loir,28045,Boissy-en-Drouais,232.0,48.75,1.25
Eure-et-Loir,28061,Brou,3248.0,48.25,1.1499939
Eure-et-Loir,28062,Broué,882.0,48.75,1.550003
Eure-et-Loir,28119,La Croix-du-Perche,148.0,48.25,1.050003
Charente,16421,Vouthon,410.0,45.65,0.44999695
Charente-Maritime,17056,Bougneau,609.0,45.55,-0.5499878
Charente-Maritime,17081,Chamouillac,369.0,45.35,-0.4500122
Charente-Maritime,17083,Champagne,622.0,45.85,-0.9500122
Charente-Maritime,17139,Dœuil-sur-le-Mignon,361.0,46.15,-0.5499878
Charente-Maritime,17155,Étaules,2717.0,45.75,-1.0499878
Charente-Maritime,17162,Fontaine-Chalendray,210.0,45.95,-0.15002441
Charente-Maritime,17205,Loire-les-Marais,386.0,45.95,-0.9500122
Charente-Maritime,17267,Nuaillé-d'Aunis,1228.0,46.25,-0.9500122
Charente-Maritime,17291,Puilboreau,6635.0,46.15,-1.1500244
Charente-Maritime,17295,Réaux sur Trèfle,782.0,45.45,-0.3499756
Charente-Maritime,17297,Rivedoux-Plage,2374.0,46.15,-1.25
Charente-Maritime,17303,La Ronde,1015.0,46.35,-0.75
Charente-Maritime,17394,Saint-Saturnin-du-Bois,905.0,46.15,-0.6500244
Charente-Maritime,17425,Semussac,2479.0,45.55,-0.9500122
Charente-Maritime,17458,Vanzac,186.0,45.35,-0.3499756
Charente-Maritime,17460,Varzay,837.0,45.75,-0.75
Charente-Maritime,17483,Yves,1505.0,46.05,-1.0499878
Cher,18005,Allouis,1079.0,47.15,2.25
Cher,18045,Chalivoy-Milon,391.0,46.85,2.75
Cher,18049,La Chapelle-Montlinard,489.0,47.15,2.949997
Cher,18103,Graçay,1307.0,47.15,1.8500061
Cher,18112,Ids-Saint-Roch,278.0,46.75,2.25
Cher,18152,Montlouis,109.0,46.85,2.25
Cher,18174,Osmoy,267.0,47.05,2.550003
Cher,18207,Saint-Florent-sur-Cher,6419.0,46.95,2.25
Cher,18208,Sainte-Gemme-en-Sancerrois,406.0,47.45,2.850006
Cher,18235,Sainte-Solange,1117.0,47.15,2.550003
Cher,18251,Sévry,59.0,47.15,2.850006
Cher,18260,Tendron,88.0,46.95,2.850006
Corrèze,19013,Aubazines,866.0,45.15,1.6499939
Corrèze,19015,Ayen,709.0,45.25,1.3500061
Corrèze,19033,Bugeat,763.0,45.55,1.949997
Corrèze,19070,Darnets,315.0,45.45,2.149994
Corrèze,19100,Lagraulière,1158.0,45.35,1.6499939
Corrèze,19171,Reygade,186.0,45.05,1.8500061
Corrèze,19189,Saint-Bonnet-les-Tours-de-Merle,39.0,45.05,2.050003
Corrèze,19193,Saint-Cirgues-la-Loutre,171.0,45.05,2.149994
Corrèze,19206,Saint-Germain-Lavolps,97.0,45.65,2.25
Corrèze,19211,Saint-Hilaire-Peyroux,1015.0,45.25,1.6499939
Indre,36007,Argy,589.0,46.95,1.449997
Indre,36008,Arpheuilles,233.0,46.95,1.25
Indre,36070,Éguzon-Chantôme,1317.0,46.45,1.550003
Indre,36097,Liniez,323.0,47.05,1.75
Indre,36098,Lizeray,84.0,46.95,1.8500061
Indre,36127,Montgivray,1556.0,46.55,1.949997
Indre,36173,Rosnay,520.0,46.75,1.25
Indre,36175,Rouvres-les-Bois,275.0,47.05,1.6499939
Indre-et-Loire,37043,Cangey,1030.0,47.45,1.050003
Indre-et-Loire,37064,Chaumussay,211.0,46.85,0.8500061
Indre-et-Loire,37088,Couziers,113.0,47.15,0.05000305
Indre-et-Loire,37103,Esves-le-Moutier,149.0,47.05,0.8500061
Indre-et-Loire,37124,Larçay,2497.0,47.35,0.75
Indre-et-Loire,37143,Manthelan,1367.0,47.15,0.8500061
Indre-et-Loire,37202,La Roche-Clermault,532.0,47.15,0.25
Indre-et-Loire,37211,Saint-Branchs,2625.0,47.25,0.75
Indre-et-Loire,37248,Seuilly,382.0,47.15,0.1499939
Indre-et-Loire,37281,Vouvray,3346.0,47.45,0.75
Isère,38022,Les Avenières Veyrins-Thuellin,7740.0,45.65,5.550003
Isère,38055,Brangues,627.0,45.75,5.550003
Isère,38078,La Chapelle-du-Bard,552.0,45.45,6.149994
Isère,38148,Dolomieu,3203.0,45.65,5.449997
Isère,38149,Domarin,1681.0,45.55,5.25
Isère,38167,Flachères,557.0,45.45,5.350006
Isère,38194,Izeaux,2141.0,45.35,5.449997
Isère,38213,Longechenal,599.0,45.45,5.350006
Isère,38218,Marcilloles,1182.0,45.35,5.149994
Isère,38232,Meyssiez,646.0,45.45,5.050003
Isère,38237,Mizoën,190.0,45.05,6.149994
Isère,38272,Murinais,406.0,45.25,5.350006
Isère,38290,Pact,861.0,45.35,4.949997
Isère,38335,Revel-Tourdan,1044.0,45.35,5.050003
Isère,38343,Romagnieu,1684.0,45.55,5.649994
Isère,38344,Roussillon,8589.0,45.35,4.850006
Isère,38377,Saint-Clair-de-la-Tour,3425.0,45.55,5.449997
Isère,38383,Saint-Étienne-de-Crossey,2587.0,45.35,5.649994
Isère,38544,Vienne,31051.0,45.55,4.850006
Isère,38551,Villard-Reymond,41.0,45.05,6.050003
Isère,38561,Viriville,1706.0,45.35,5.25
Jura,39006,Aiglepierre,436.0,46.95,5.850006
Jura,39079,Briod,207.0,46.65,5.649994
Jura,39111,Charnod,38.0,46.35,5.449997
Jura,39146,Chilly-le-Vignoble,600.0,46.65,5.550003
Jura,39155,Clucy,74.0,46.95,5.949997
Jura,39156,Cogna,238.0,46.55,5.75
Jura,39204,Dramelay,27.0,46.45,5.550003
Jura,39227,Foncine-le-Bas,198.0,46.65,6.050003
Jura,39277,Le Larderet,51.0,46.85,5.949997
Jura,39352,Monteplain,143.0,47.15,5.75
Jura,39365,Mont-sous-Vaudrey,1295.0,46.95,5.550003
Jura,39463,Rogna,237.0,46.35,5.75
Jura,39498,Salans,637.0,47.15,5.75
Jura,39547,Vaux-lès-Saint-Claude,673.0,46.35,5.75
Jura,39586,Aresches,28.0,46.85,5.949997
Landes,40020,Aurice,629.0,43.85,-0.5499878
Landes,40085,Commensacq,429.0,44.25,-0.8499756
Landes,40172,Mant,269.0,43.55,-0.4500122
Landes,40176,Mauvezin-d'Armagnac,92.0,43.95,-0.15002441
Landes,40180,Meilhan,1176.0,43.85,-0.6500244
Landes,40192,Mont-de-Marsan,30674.0,43.95,-0.4500122
Landes,40274,Saint-Martin-d'Oney,1366.0,43.95,-0.6500244
Landes,40294,Saugnac-et-Cambran,1566.0,43.65,-0.9500122
Loir-et-Cher,41013,Bauzy,273.0,47.55,1.6499939
Loir-et-Cher,41062,Couddes,540.0,47.35,1.3500061
Loir-et-Cher,41088,Fontaine-Raoul,238.0,47.95,1.1499939
Loir-et-Cher,41167,Veuzain-sur-Loire,3364.0,47.55,1.1499939
Loir-et-Cher,41176,Pierrefitte-sur-Sauldre,738.0,47.55,2.149994
Loir-et-Cher,41216,Saint-Jean-Froidmentel,525.0,47.95,1.25
Loir-et-Cher,41251,Souvigny-en-Sologne,524.0,47.65,2.149994
Loir-et-Cher,41255,Ternay,330.0,47.75,0.75
Loir-et-Cher,41289,Villermain,388.0,47.85,1.550003
Loire,42035,Cezay,211.0,45.85,3.949997
Loire,42049,Changy,670.0,46.15,3.850006
Loire,42124,Lupé,302.0,45.35,4.75
Loire,42129,Maclas,1834.0,45.35,4.75
Loire,42165,Panissières,2862.0,45.75,4.350006
Loire,42182,Renaison,3200.0,46.05,3.949997
Loire,42184,Riorges,11045.0,46.05,4.050003
Loire,42191,Roisey,999.0,45.35,4.649994
Loire,42204,Saint-Bonnet-le-Château,1477.0,45.45,4.050003
Loire,42210,Sainte-Croix-en-Jarez,484.0,45.45,4.649994
Loire,42218,Saint-Étienne,172718.0,45.45,4.350006
Loire,42247,Saint-Just-en-Bas,282.0,45.75,3.850006
Loire,42254,Saint-Marcel-de-Félines,787.0,45.85,4.149994
Loire,42261,Saint-Martin-Lestra,910.0,45.75,4.350006
Loire,42293,Saint-Victor-sur-Rhins,1187.0,46.05,4.25
Loire,42294,Saint-Vincent-de-Boisset,975.0,46.05,4.149994
Loire,42312,La Tourette,627.0,45.45,4.050003
Loire,42332,Villerest,5170.0,46.05,4.050003
Haute-Loire,43006,Ally,125.0,45.15,3.350006
Haute-Loire,43090,Esplantas-Vazeilles,126.0,44.95,3.550003
Haute-Loire,43098,Freycenet-la-Tour,110.0,44.95,4.050003
Haute-Loire,43113,Lantriac,1938.0,44.95,4.050003
Haute-Loire,43136,Monistrol-d'Allier,216.0,44.95,3.649994
Haute-Loire,43147,Paulhac,623.0,45.25,3.350006
Haute-Loire,43194,Saint-Hostien,698.0,45.05,4.050003
Haute-Loire,43203,Saint-Julien-du-Pinet,492.0,45.15,4.050003
Haute-Loire,43213,Saint-Pal-de-Mons,2291.0,45.25,4.25
Haute-Loire,43224,Sainte-Sigolène,6023.0,45.25,4.25
Haute-Loire,43257,Vergezac,486.0,45.05,3.75
Loire-Atlantique,44028,Le Cellier,3992.0,47.35,-1.3499756
Loire-Atlantique,44052,Donges,8113.0,47.35,-2.0499878
Loire-Atlantique,44065,Grand-Auverné,767.0,47.55,-1.3499756
Loire-Atlantique,44082,Ligné,5451.0,47.45,-1.3499756
Loire-Atlantique,44143,Rezé,42998.0,47.15,-1.5499878
Loire-Atlantique,44159,Saint-Fiacre-sur-Maine,1241.0,47.15,-1.4500122
Loire-Atlantique,44168,Saint-Joachim,4139.0,47.35,-2.25
Loire-Atlantique,44169,Saint-Julien-de-Concelles,7653.0,47.25,-1.4500122
Loire-Atlantique,44210,Trignac,8106.0,47.35,-2.25
Loire-Atlantique,44216,Vieillevigne,4070.0,46.95,-1.4500122
Loire-Atlantique,44224,La Grigonnais,1761.0,47.55,-1.6500244
Loiret,45029,Beaulieu-sur-Loire,1767.0,47.55,2.75
Loiret,45064,Cernoy-en-Berry,435.0,47.55,2.649994
Loiret,45084,Châtenoy,428.0,47.95,2.449997
Loiret,45101,Combreux,273.0,47.95,2.350006
Loiret,45119,Dadonville,2384.0,48.15,2.25
Loiret,45171,Isdes,538.0,47.65,2.25
Loiret,45203,Meung-sur-Loire,6567.0,47.85,1.75
Loiret,45214,Montigny,238.0,48.15,2.149994
Loiret,45244,Ouzouer-sur-Loire,2572.0,47.75,2.449997
Loiret,45247,Pannes,3714.0,48.05,2.649994
Loiret,45261,Rebréchien,1351.0,47.95,2.050003
Loiret,45315,Sully-sur-Loire,5161.0,47.75,2.350006
Loiret,45321,Thimory,692.0,47.95,2.550003
Loiret,45335,Vienne-en-Val,1956.0,47.75,2.149994
Loiret,45341,Villeneuve-sur-Conie,195.0,48.05,1.6499939
Lot,46008,Les Arques,217.0,44.55,1.25
Lot,46018,Le Bastit,137.0,44.75,1.6499939
Lot,46024,Belmont-Bretenoux,405.0,44.85,1.8500061
Lot,46092,Esclauzels,218.0,44.45,1.6499939
Lot,46254,Saint-Chels,136.0,44.55,1.8500061
Lot,46259,Saint-Clair,140.0,44.65,1.3500061
Lot,46268,Saint Géry-Vers,909.0,44.45,1.550003
Lot,46286,Saint-Paul-de-Vern,175.0,44.85,1.949997
Lot,46314,Terrou,174.0,44.75,1.949997
Lot,46321,Touzac,369.0,44.55,1.050003
Lot-et-Garonne,47035,Bourgougnague,303.0,44.65,0.44999695
Lot-et-Garonne,47043,Buzet-sur-Baïse,1251.0,44.25,0.25
Lot-et-Garonne,47072,Courbiac,107.0,44.35,1.050003
Lot-et-Garonne,47102,Francescas,732.0,44.05,0.44999695
Lot-et-Garonne,47144,Lavergne,559.0,44.55,0.44999695
Lot-et-Garonne,47202,Paulhiac,307.0,44.55,0.8500061
Lot-et-Garonne,47286,Sauméjan,93.0,44.25,-0.049987793
Lot-et-Garonne,47315,Trentels,889.0,44.45,0.8500061
Lozère,48002,Albaret-Sainte-Marie,554.0,44.85,3.25
Lozère,48007,Arzenc-d'Apcher,51.0,44.85,3.149994
Lozère,48044,Chauchailles,84.0,44.75,3.050003
Lozère,48072,Grèzes,222.0,44.55,3.350006
Lozère,48100,Montbel,137.0,44.55,3.75
Lozère,48145,Saint-Denis-en-Margeride,147.0,44.75,3.449997
Lozère,48188,Serverette,248.0,44.75,3.350006
Maine-et-Loire,49058,Les Cerqueux,888.0,47.05,-0.6500244
Maine-et-Loire,49064,Chambellay,397.0,47.65,-0.6500244
Maine-et-Loire,49082,Chaudefonds-sur-Layon,934.0,47.35,-0.75
Maine-et-Loire,49140,Fontevraud-l'Abbaye,1500.0,47.15,0.05000305
Maine-et-Loire,49284,Saint-Germain-des-Prés,1405.0,47.45,-0.8499756
Maine-et-Loire,49338,Soulaines-sur-Aubance,1371.0,47.35,-0.5499878
Manche,50029,Barenton,1171.0,48.65,-0.8499756
Manche,50036,Baupte,433.0,49.35,-1.3499756
Manche,50060,La Bloutière,437.0,48.85,-1.25
Manche,50064,La Bonneville,180.0,49.35,-1.4500122
Manche,50137,La Colombe,628.0,48.85,-1.1500244
Manche,50217,Le Grand-Celland,598.0,48.65,-1.1500244
Manche,50290,Marcilly,343.0,48.65,-1.25
Manche,50291,Margueray,116.0,48.95,-1.1500244
Manche,50300,Le Mesnil-Adelée,161.0,48.75,-1.0499878
Manche,50349,Montmartin-sur-Mer,1405.0,48.95,-1.5499878
Manche,50364,Muneville-le-Bingard,722.0,49.15,-1.4500122
Manche,50399,Le Petit-Celland,175.0,48.75,-1.25
Manche,50464,Saint-Denis-le-Vêtu,621.0,48.95,-1.3499756
Manche,50495,Saint-Jean-du-Corail-des-Bois,75.0,48.75,-1.1500244
Manche,50509,Sainte-Marie-du-Mont,703.0,49.45,-1.1500244
Manche,50567,Saussemesnil,897.0,49.55,-1.4500122
Manche,50593,Teurthéville-Bocage,591.0,49.55,-1.3499756
Marne,51025,Auménancourt,1106.0,49.35,4.050003
Marne,51040,Bassuet,243.0,48.85,4.649994
Marne,51078,Bouy,549.0,49.05,4.350006
Marne,51193,Courtisols,2353.0,48.95,4.550003
Marne,51214,Dommartin-Varimont,137.0,48.95,4.75
Marne,51218,Val-de-Vière,130.0,48.85,4.75
Marne,51264,Le Gault-Soigny,503.0,48.85,3.649994
Marne,51270,Gigny-Bussy,233.0,48.65,4.550003
Marne,51316,Larzicourt,271.0,48.65,4.75
Marne,51319,Lenharrée,104.0,48.75,4.149994
Marne,51320,Leuvrigny,305.0,49.05,3.75
Marne,51340,Maisons-en-Champagne,543.0,48.75,4.449997
Marne,51346,Mareuil-le-Port,1151.0,49.05,3.75
Marne,51376,Montgenost,156.0,48.55,3.550003
Marne,51419,Outines,126.0,48.55,4.649994
Marne,51434,Plivot,746.0,49.05,4.050003
Marne,51460,Rieux,195.0,48.85,3.550003
Marne,51463,Les Rivières-Henruel,160.0,48.65,4.550003
Marne,51464,Romain,318.0,49.35,3.75
Marne,51473,Saint-Bon,97.0,48.65,3.449997
Marne,51500,Saint-Mard-sur-le-Mont,115.0,48.95,4.850006
Marne,51532,Sermiers,567.0,49.15,3.949997
Marne,51548,Somme-Vesle,349.0,48.95,4.649994
Marne,51570,Le Thoult-Trosnay,106.0,48.85,3.649994
Marne,51574,Togny-aux-Bœufs,138.0,48.85,4.449997
Marne,51599,Vaudemange,336.0,49.05,4.25
Haute-Marne,52011,Annéville-la-Prairie,94.0,48.25,5.050003
Haute-Marne,52076,Bricon,425.0,48.05,4.949997
Haute-Marne,52091,Cerisières,85.0,48.35,5.050003
Haute-Marne,52102,Champigny-lès-Langres,411.0,47.85,5.350006
Haute-Marne,52136,Coiffy-le-Haut,105.0,47.95,5.649994
Haute-Marne,52290,Les Loges,125.0,47.75,5.449997
Haute-Marne,52348,Neuilly-l'Évêque,581.0,47.95,5.449997
Haute-Marne,52433,Romain-sur-Meuse,87.0,48.15,5.550003
Haute-Marne,52448,Saint-Dizier,23068.0,48.65,4.949997
Haute-Marne,52489,Thol-lès-Millières,33.0,48.15,5.449997
Mayenne,53012,Athée,460.0,47.85,-0.9500122
Mayenne,53076,Cossé-en-Champagne,315.0,47.95,-0.3499756
Mayenne,53108,La Gravelle,582.0,48.05,-1.0499878
Mayenne,53115,Hercé,314.0,48.45,-0.8499756
Mayenne,53273,Villiers-Charlemagne,1077.0,47.95,-0.6500244
Meurthe-et-Moselle,54002,Abbéville-lès-Conflans,236.0,49.25,5.850006
Meurthe-et-Moselle,54019,Ansauville,77.0,48.85,5.850006
Meurthe-et-Moselle,54040,Badonviller,1571.0,48.45,6.949997
Meurthe-et-Moselle,54041,Bagneux,135.0,48.55,5.850006
Meurthe-et-Moselle,54155,Deuxville,395.0,48.65,6.449997
Meurthe-et-Moselle,54161,Domèvre-sur-Vezouze,316.0,48.55,6.75
Meurthe-et-Moselle,54172,Doncourt-lès-Longuyon,291.0,49.45,5.75
Meurthe-et-Moselle,54241,Gugney,72.0,48.45,6.050003
Meurthe-et-Moselle,54248,Hamonville,101.0,48.85,5.850006
Meurthe-et-Moselle,54297,Laneuveville-aux-Bois,301.0,48.65,6.649994
Meurthe-et-Moselle,54311,Lenoncourt,591.0,48.65,6.25
Meurthe-et-Moselle,54316,Limey-Remenauville,307.0,48.85,5.850006
Meurthe-et-Moselle,54367,Mexy,2288.0,49.55,5.75
Meurthe-et-Moselle,54368,Mignéville,174.0,48.55,6.75
Meurthe-et-Moselle,54390,Mousson,102.0,48.95,6.050003
Meurthe-et-Moselle,54392,Moutrot,313.0,48.55,5.850006
Meurthe-et-Moselle,54455,Remenoville,156.0,48.45,6.449997
Meurthe-et-Moselle,54472,Saint-Clément,851.0,48.55,6.649994
Meurthe-et-Moselle,54514,Tellancourt,630.0,49.55,5.649994
Meurthe-et-Moselle,54523,Thuilley-aux-Groseilles,421.0,48.55,5.949997
Meurthe-et-Moselle,54526,Tomblaine,9019.0,48.65,6.25
Meurthe-et-Moselle,54584,Villey-Saint-Étienne,1015.0,48.75,5.949997
Meuse,55013,Arrancy-sur-Crusnes,464.0,49.45,5.649994
Meuse,55050,Bezonvaux,0.0,49.25,5.449997
Meuse,55094,Buzy-Darmont,532.0,49.15,5.75
Meuse,55100,Champougny,81.0,48.55,5.75
Meuse,55118,Cléry-le-Grand,91.0,49.35,5.149994
Meuse,55193,Forges-sur-Meuse,123.0,49.25,5.25
Meuse,55221,Guerpont,241.0,48.75,5.25
Meuse,55264,Kœur-la-Petite,258.0,48.85,5.449997
Meuse,55311,Maizeray,26.0,49.15,5.75
Meuse,55334,Ménil-la-Horgne,170.0,48.75,5.550003
Meuse,55366,Val-d'Ornain,989.0,48.85,5.050003
Meuse,55377,Nepvant,95.0,49.55,5.25
Meuse,55381,Neuville-lès-Vaucouleurs,156.0,48.55,5.649994
Meuse,55400,Parfondrupt,43.0,49.15,5.75
