CODGEO;REG;DEP;LIBGEO;PMUN2021
43222;84;43;Saint-Privat-du-Dragon;166
43223;84;43;Saint-Romain-Lachalm;1 109
43224;84;43;Sainte-Sigolène;6 023
43225;84;43;Saint-Vénérand;56
43226;84;43;Saint-Vert;107
43227;84;43;Saint-Victor-Malescours;810
43228;84;43;Saint-Victor-sur-Arlanc;90
43229;84;43;Saint-Vidal;609
43230;84;43;Saint-Vincent;1 053
43231;84;43;Salettes;148
43232;84;43;Salzuit;340
43233;84;43;Sanssac-l'Église;1 076
43234;84;43;Saugues;1 681
43236;84;43;La Séauve-sur-Semène;1 481
43237;84;43;Sembadel;233
43238;84;43;Séneujols;296
43239;84;43;Siaugues-Sainte-Marie;816
43240;84;43;Solignac-sous-Roche;264
43241;84;43;Solignac-sur-Loire;1 283
43242;84;43;Tailhac;68
43244;84;43;Tence;3 123
43245;84;43;Thoras;226
43246;84;43;Tiranges;454
43247;84;43;Torsiac;69
43249;84;43;Valprivas;528
43250;84;43;Vals-le-Chastel;40
43251;84;43;Vals-près-le-Puy;3 402
43252;84;43;Varennes-Saint-Honorat;25
43253;84;43;Les Vastres;191
43254;84;43;Vazeilles-Limandre;266
43256;84;43;Venteuges;342
43257;84;43;Vergezac;486
43258;84;43;Vergongheon;1 799
43259;84;43;Vernassal;364
43260;84;43;Le Vernet;22
43261;84;43;Vézézoux;626
43262;84;43;Vieille-Brioude;1 219
43263;84;43;Vielprat;67
43264;84;43;Villeneuve-d'Allier;283
43265;84;43;Les Villettes;1 449
43267;84;43;Vorey;1 444
43268;84;43;Yssingeaux;7 345
44001;52;44;Abbaretz;2 043
44002;52;44;Aigrefeuille-sur-Maine;4 068
44003;52;44;Ancenis-Saint-Géréon;11 099
44005;52;44;Chaumes-en-Retz;7 184
44006;52;44;Assérac;1 880
44007;52;44;Avessac;2 450
44009;52;44;Basse-Goulaine;9 555
44010;52;44;Batz-sur-Mer;2 823
44012;52;44;La Bernerie-en-Retz;3 364
44013;52;44;Besné;3 284
44014;52;44;Le Bignon;3 957
44015;52;44;Blain;10 187
44016;52;44;La Boissière-du-Doré;1 097
44018;52;44;Bouaye;8 144
44019;52;44;Bouée;1 072
44020;52;44;Bouguenais;20 410
44021;52;44;Villeneuve-en-Retz;5 003
44022;52;44;Boussay;2 773
44023;52;44;Bouvron;3 069
44024;52;44;Brains;2 811
44025;52;44;Campbon;4 005
44026;52;44;Carquefou;20 510
44027;52;44;Casson;2 540
44028;52;44;Le Cellier;3 992
44029;52;44;Divatte-sur-Loire;7 057
44030;52;44;La Chapelle-des-Marais;4 386
44031;52;44;La Chapelle-Glain;807
44032;52;44;La Chapelle-Heulin;3 420
44033;52;44;La Chapelle-Launay;3 221
44035;52;44;La Chapelle-sur-Erdre;20 331
44036;52;44;Châteaubriant;12 189
44037;52;44;Château-Thébaud;3 147
44038;52;44;Chauvé;3 000
44039;52;44;Cheix-en-Retz;1 162
44041;52;44;La Chevrolière;6 144
44043;52;44;Clisson;7 465
44044;52;44;Conquereuil;1 077
44045;52;44;Cordemais;3 880
44046;52;44;Corsept;2 636
44047;52;44;Couëron;23 057
44048;52;44;Couffé;2 535
44049;52;44;Le Croisic;4 107
44050;52;44;Crossac;2 997
44051;52;44;Derval;3 556
44052;52;44;Donges;8 113
44053;52;44;Drefféac;2 288
44054;52;44;Erbray;3 058
44055;52;44;La Baule-Escoublac;16 468
44056;52;44;Fay-de-Bretagne;3 750
44057;52;44;Fégréac;2 283
44058;52;44;Fercé;487
44061;52;44;Frossay;3 248
44062;52;44;Le Gâvre;1 861
44063;52;44;Gétigné;3 770
44064;52;44;Gorges;4 976
44065;52;44;Grand-Auverné;767
44066;52;44;Grandchamp-des-Fontaines;6 759
44067;52;44;Guémené-Penfao;5 240
44068;52;44;Guenrouet;3 480
44069;52;44;Guérande;16 151
44070;52;44;La Haie-Fouassière;4 710
44071;52;44;Haute-Goulaine;5 958
44072;52;44;Herbignac;7 133
44073;52;44;Héric;6 472
44074;52;44;Indre;4 130
44075;52;44;Issé;1 794
44076;52;44;Jans;1 399
44077;52;44;Joué-sur-Erdre;2 693
44078;52;44;Juigné-des-Moutiers;329
44079;52;44;Le Landreau;3 160
44080;52;44;Lavau-sur-Loire;770
44081;52;44;Legé;4 701
44082;52;44;Ligné;5 451
44083;52;44;La Limouzinière;2 477
44084;52;44;Le Loroux-Bottereau;8 649
44085;52;44;Louisfert;956
44086;52;44;Lusanger;1 055
44087;52;44;Machecoul-Saint-Même;7 642
44088;52;44;Maisdon-sur-Sèvre;3 047
44089;52;44;Malville;3 627
44090;52;44;La Marne;1 592
44091;52;44;Marsac-sur-Don;1 526
44092;52;44;Massérac;677
44094;52;44;Mauves-sur-Loire;3 312
44095;52;44;La Meilleraye-de-Bretagne;1 568
44096;52;44;Mésanger;4 704
44097;52;44;Mesquer;2 112
44098;52;44;Missillac;5 529
44099;52;44;Moisdon-la-Rivière;1 962
44100;52;44;Monnières;2 329
44101;52;44;La Montagne;6 488
44102;52;44;Montbert;3 305
44103;52;44;Montoir-de-Bretagne;7 252
44104;52;44;Montrelais;827
44105;52;44;Mouais;360
44106;52;44;Les Moutiers-en-Retz;1 827
44107;52;44;Mouzeil;1 973
44108;52;44;Mouzillon;2 883
44109;52;44;Nantes;323 204
44110;52;44;Nort-sur-Erdre;9 327
44111;52;44;Notre-Dame-des-Landes;2 310
44112;52;44;Noyal-sur-Brutz;581
44113;52;44;Nozay;4 228
44114;52;44;Orvault;27 872
44115;52;44;Oudon;3 925
44116;52;44;Paimbœuf;3 015
44117;52;44;Le Pallet;3 335
44118;52;44;Pannecé;1 439
44119;52;44;Paulx;2 023
44120;52;44;Le Pellerin;5 358
44121;52;44;Petit-Auverné;430
44122;52;44;Petit-Mars;3 841
44123;52;44;Pierric;1 004
44124;52;44;Le Pin;790
44125;52;44;Piriac-sur-Mer;2 516
44126;52;44;La Plaine-sur-Mer;4 478
44127;52;44;La Planche;2 799
44128;52;44;Plessé;5 257
44129;52;44;Pontchâteau;11 075
44130;52;44;Pont-Saint-Martin;6 780
44131;52;44;Pornic;17 910
44132;52;44;Pornichet;12 121
44133;52;44;Port-Saint-Père;3 013
44134;52;44;Pouillé-les-Côteaux;1 067
44135;52;44;Le Pouliguen;4 005
44136;52;44;Préfailles;1 223
44137;52;44;Prinquiau;3 522
44138;52;44;Puceul;1 136
44139;52;44;Quilly;1 488
44140;52;44;La Regrippière;1 506
44141;52;44;La Remaudière;1 282
44142;52;44;Remouillé;1 941
44143;52;44;Rezé;42 998
44144;52;44;Riaillé;2 358
44145;52;44;Rouans;3 203
44146;52;44;Rougé;2 146
44148;52;44;Ruffigné;708
44149;52;44;Saffré;4 036
44150;52;44;Saint-Aignan-Grandlieu;3 986
44151;52;44;Saint-André-des-Eaux;6 881
44152;52;44;Sainte-Anne-sur-Brivet;2 996
44153;52;44;Saint-Aubin-des-Châteaux;1 740
44154;52;44;Saint-Brevin-les-Pins;14 411
44155;52;44;Saint-Colomban;3 485
44156;52;44;Corcoué-sur-Logne;3 152
44157;52;44;Saint-Étienne-de-Mer-Morte;1 742
44158;52;44;Saint-Étienne-de-Montluc;7 658
44159;52;44;Saint-Fiacre-sur-Maine;1 241
44161;52;44;Saint-Gildas-des-Bois;3 780
44162;52;44;Saint-Herblain;49 537
44163;52;44;Vair-sur-Loire;4 828
44164;52;44;Saint-Hilaire-de-Chaléons;2 353
44165;52;44;Saint-Hilaire-de-Clisson;2 378
44166;52;44;Saint-Jean-de-Boiseau;5 982
44168;52;44;Saint-Joachim;4 139
44169;52;44;Saint-Julien-de-Concelles;7 653
44170;52;44;Saint-Julien-de-Vouvantes;955
44171;52;44;Saint-Léger-les-Vignes;2 056
44172;52;44;Sainte-Luce-sur-Loire;15 527
44173;52;44;Saint-Lumine-de-Clisson;2 141
44174;52;44;Saint-Lumine-de-Coutais;2 357
44175;52;44;Saint-Lyphard;5 104
44176;52;44;Saint-Malo-de-Guersac;3 188
44178;52;44;Saint-Mars-de-Coutais;2 645
44179;52;44;Saint-Mars-du-Désert;5 299
44180;52;44;Vallons-de-l'Erdre;6 559
44182;52;44;Saint-Michel-Chef-Chef;5 324
44183;52;44;Saint-Molf;2 848
44184;52;44;Saint-Nazaire;72 057
44185;52;44;Saint-Nicolas-de-Redon;3 279
44186;52;44;Sainte-Pazanne;7 218
44187;52;44;Saint-Père-en-Retz;4 620
44188;52;44;Saint-Philbert-de-Grand-Lieu;9 388
44189;52;44;Sainte-Reine-de-Bretagne;2 414
44190;52;44;Saint-Sébastien-sur-Loire;28 283
44192;52;44;Saint-Viaud;2 764
44193;52;44;Saint-Vincent-des-Landes;1 529
44194;52;44;Sautron;8 512
44195;52;44;Savenay;9 350
44196;52;44;Sévérac;1 673
44197;52;44;Sion-les-Mines;1 647
44198;52;44;Les Sorinières;9 031
44199;52;44;Soudan;1 981
44200;52;44;Soulvache;339
44201;52;44;Sucé-sur-Erdre;7 366
44202;52;44;Teillé;1 812
44203;52;44;Le Temple-de-Bretagne;2 036
44204;52;44;Thouaré-sur-Loire;10 783
44205;52;44;Les Touches;2 577
44206;52;44;Touvois;1 913
44207;52;44;Trans-sur-Erdre;1 114
44208;52;44;Treffieux;956
44209;52;44;Treillières;10 230
44210;52;44;Trignac;8 106
44211;52;44;La Turballe;4 864
44212;52;44;Vallet;9 468
44213;52;44;Loireauxence;7 517
44214;52;44;Vay;2 052
44215;52;44;Vertou;26 002
44216;52;44;Vieillevigne;4 070
44217;52;44;Vigneux-de-Bretagne;6 480
44218;52;44;Villepot;683
44220;52;44;Vue;1 673
44221;52;44;La Chevallerais;1 549
44222;52;44;La Roche-Blanche;1 245
44223;52;44;Geneston;3 697
44224;52;44;La Grigonnais;1 761
45001;24;45;Adon;195
45002;24;45;Aillant-sur-Milleron;370
45004;24;45;Amilly;13 267
45005;24;45;Andonville;257
45006;24;45;Ardon;1 165
45008;24;45;Artenay;1 983
45009;24;45;Aschères-le-Marché;1 142
45010;24;45;Ascoux;1 071
45011;24;45;Attray;209
45012;24;45;Audeville;180
45013;24;45;Augerville-la-Rivière;220
45014;24;45;Aulnay-la-Rivière;499
45015;24;45;Autruy-sur-Juine;714
45016;24;45;Autry-le-Châtel;894
45017;24;45;Auvilliers-en-Gâtinais;336
45018;24;45;Auxy;959
45019;24;45;Baccon;647
45020;24;45;Le Bardon;976
45021;24;45;Barville-en-Gâtinais;302
45022;24;45;Batilly-en-Gâtinais;442
45023;24;45;Batilly-en-Puisaye;107
45024;24;45;Baule;2 025
45025;24;45;Bazoches-les-Gallerandes;1 504
45026;24;45;Bazoches-sur-le-Betz;972
45027;24;45;Beauchamps-sur-Huillard;386
45028;24;45;Beaugency;7 598
45029;24;45;Beaulieu-sur-Loire;1 767
45030;24;45;Beaune-la-Rolande;1 998
45031;24;45;Bellegarde;1 435
45032;24;45;Le Bignon-Mirabeau;311
45033;24;45;Boësses;374
45034;24;45;Boigny-sur-Bionne;2 094
45035;24;45;Boiscommun;1 134
45036;24;45;Boismorand;847
45037;24;45;Boisseaux;511
45038;24;45;Bondaroy;416
45039;24;45;Bonnée;702
45040;24;45;Bonny-sur-Loire;1 842
45041;24;45;Bordeaux-en-Gâtinais;108
45042;24;45;Les Bordes;1 871
45043;24;45;Bou;1 011
45044;24;45;Bougy-lez-Neuville;158
45045;24;45;Bouilly-en-Gâtinais;308
45046;24;45;Boulay-les-Barres;1 052
45047;24;45;Bouzonville-aux-Bois;410
45049;24;45;Bouzy-la-Forêt;1 223
45050;24;45;Boynes;1 323
45051;24;45;Bray-Saint-Aignan;1 746
45052;24;45;Breteau;99
45053;24;45;Briare;5 113
45054;24;45;Briarres-sur-Essonne;533
45055;24;45;Bricy;555
45056;24;45;Bromeilles;317
45058;24;45;Bucy-le-Roi;178
45059;24;45;Bucy-Saint-Liphard;202
45060;24;45;La Bussière;771
45061;24;45;Cepoy;2 373
45062;24;45;Cercottes;1 505
45063;24;45;Cerdon;909
45064;24;45;Cernoy-en-Berry;435
45065;24;45;Césarville-Dossainville;219
45066;24;45;Chailly-en-Gâtinais;682
45067;24;45;Chaingy;4 047
45068;24;45;Châlette-sur-Loing;12 728
45069;24;45;Chambon-la-Forêt;957
45070;24;45;Champoulet;59
45072;24;45;Chanteau;1 631
45073;24;45;Chantecoq;505
45074;24;45;La Chapelle-Onzerain;113
45075;24;45;La Chapelle-Saint-Mesmin;10 218
45076;24;45;La Chapelle-Saint-Sépulcre;226
45077;24;45;La Chapelle-sur-Aveyron;623
45078;24;45;Chapelon;251
45079;24;45;Le Charme;158
45080;24;45;Charmont-en-Beauce;338
45081;24;45;Charsonville;614
45082;24;45;Châteauneuf-sur-Loire;8 416
45083;24;45;Château-Renard;2 103
45084;24;45;Châtenoy;428
45085;24;45;Châtillon-Coligny;1 862
45086;24;45;Châtillon-le-Roi;276
45087;24;45;Châtillon-sur-Loire;3 126
45088;24;45;Chaussy;280
45089;24;45;Chécy;8 808
45091;24;45;Chevannes;316
45092;24;45;Chevillon-sur-Huillard;1 494
45093;24;45;Chevilly;2 644
45094;24;45;Chevry-sous-le-Bignon;226
45095;24;45;Chilleurs-aux-Bois;2 109
