,Nom Officiel Département,Code Officiel Commune,Nom Officiel Commune,population,latitude,longitude,is_prefecture,is_sous_prefecture
3060,Gard,30204,Potelières,369.0,44.25,4.25,False,False
3061,Gard,30219,Rogues,99.0,43.85,3.550003,False,False
3062,Gard,30272,Saint-Julien-de-la-Nef,144.0,43.95,3.649994,False,False
3063,Gard,30320,Seynes,165.0,44.15,4.25,False,False
3064,Gard,30323,Soustelle,121.0,44.15,4.050003,False,False
3065,Gard,30331,Tresques,1803.0,44.15,4.550003,False,False
3066,Haute-Garonne,31023,Aulon,312.0,43.15,0.8500061,False,False
3067,Haute-Garonne,31041,Bagiry,109.0,42.95,0.6499939,False,False
3068,Haute-Garonne,31065,Bérat,3071.0,43.35,1.1499939,False,False
3069,Haute-Garonne,31069,Blagnac,26466.0,43.65,1.3500061,False,False
3070,Haute-Garonne,31075,Bonrepos-sur-Aussonnelle,1252.0,43.55,1.1499939,False,False
3071,Haute-Garonne,31097,Le Cabanial,464.0,43.55,1.8500061,False,False
3072,Haute-Garonne,31112,Castagnède,183.0,43.05,0.94999695,False,False
3073,Haute-Garonne,31134,Cazeneuve-Montaut,86.0,43.15,0.8500061,False,False
3074,Haute-Garonne,31155,Couret,224.0,43.05,0.8500061,False,False
3075,Haute-Garonne,31166,Empeaux,292.0,43.55,1.050003,False,False
3076,Haute-Garonne,31171,Espanès,285.0,43.45,1.449997,False,False
3077,Haute-Garonne,31271,Lanta,2220.0,43.55,1.6499939,False,False
3078,Haute-Garonne,31282,Launaguet,9260.0,43.65,1.449997,False,False
3079,Haute-Garonne,31308,Luscan,46.0,43.05,0.6499939,False,False
3080,Haute-Garonne,31394,Moustajon,126.0,42.85,0.55000305,False,False
3081,Haute-Garonne,31423,Plagnole,318.0,43.45,1.050003,False,False
3082,Haute-Garonne,31516,Saint-Sauveur,2087.0,43.75,1.3500061,False,False
3083,Haute-Garonne,31568,Varennes,261.0,43.45,1.6499939,False,False
3084,Gers,32050,Betplan,98.0,43.45,0.25,False,False
3085,Gers,32067,Cabas-Loumassès,49.0,43.35,0.6499939,False,False
3086,Gers,32091,Castin,353.0,43.65,0.55000305,False,False
3087,Gers,32121,Endoufielle,499.0,43.55,1.050003,False,False
3088,Gers,32207,Leboulin,342.0,43.65,0.6499939,False,False
3089,Gers,32239,Marsolan,446.0,43.95,0.55000305,False,False
3090,Gers,32261,Monblanc,381.0,43.45,0.94999695,False,False
3091,Gers,32313,Pessoulens,138.0,43.85,0.8500061,False,False
3092,Gers,32368,Sainte-Christie,539.0,43.75,0.6499939,False,False
3093,Gers,32458,Urgosse,238.0,43.75,-0.049987793,False,False
3094,Gironde,33011,Arès,6441.0,44.85,-1.0499878,False,False
3095,Gironde,33023,Ayguemorte-les-Graves,1394.0,44.75,-0.4500122,False,False
3096,Gironde,33027,Barie,281.0,44.55,-0.15002441,False,False
3097,Gironde,33030,Barsac,2065.0,44.55,-0.3499756,False,False
3098,Gironde,33052,Les Billaux,1165.0,44.95,-0.25,False,False
3099,Gironde,33058,Blaye,4957.0,45.15,-0.6500244,False,True
3100,Gironde,33063,Bordeaux,261804.0,44.85,-0.5499878,True,False
3101,Gironde,33078,Cabara,494.0,44.85,-0.15002441,False,False
3102,Gironde,33098,Cardan,515.0,44.65,-0.3499756,False,False
3103,Gironde,33122,Cestas,16789.0,44.75,-0.75,False,False
3104,Gironde,33166,Le Fieu,497.0,45.05,-0.049987793,False,False
3105,Gironde,33215,Ladaux,189.0,44.75,-0.25,False,False
3106,Gironde,33228,Lansac,674.0,45.05,-0.5499878,False,False
3107,Gironde,33244,Lignan-de-Bazas,415.0,44.45,-0.25,False,False
3108,Gironde,33376,Saint-Aubin-de-Médoc,7583.0,44.95,-0.75,False,False
3109,Gironde,33418,Saint-Hilaire-de-la-Noaille,378.0,44.55,0.05000305,False,False
3110,Gironde,33440,Saint-Martial,235.0,44.65,-0.15002441,False,False
3111,Gironde,33441,Saint-Martin-Lacaussade,1166.0,45.15,-0.6500244,False,False
3112,Gironde,33461,Saint-Philippe-d'Aiguille,382.0,44.95,-0.049987793,False,False
3113,Gironde,33488,Saint-Vincent-de-Pertignas,339.0,44.85,-0.15002441,False,False
3114,Gironde,33498,Salles,7887.0,44.55,-0.8499756,False,False
3115,Gironde,33551,Villeneuve,408.0,45.05,-0.6500244,False,False
3116,Hérault,34047,Campagnan,724.0,43.55,3.449997,False,False
3117,Hérault,34064,Le Caylar,465.0,43.85,3.350006,False,False
3118,Hérault,34075,Cesseras,426.0,43.35,2.75,False,False
3119,Hérault,34087,Cournonsec,3550.0,43.55,3.75,False,False
3120,Hérault,34119,Hérépian,1525.0,43.55,3.149994,False,False
3121,Hérault,34150,Marseillan,7643.0,43.35,3.550003,False,False
3122,Hérault,34179,Murviel-lès-Montpellier,1930.0,43.65,3.75,False,False
3123,Hérault,34182,Nézignan-l'Évêque,1762.0,43.45,3.350006,False,False
3124,Hérault,34223,Puimisson,1196.0,43.45,3.25,False,False
3125,Hérault,34285,Saint-Pons-de-Mauchiens,635.0,43.55,3.550003,False,False
3126,Hérault,34305,Le Soulié,128.0,43.55,2.649994,False,False
3127,Hérault,34317,La Vacquerie-et-Saint-Martin-de-Castries,195.0,43.75,3.449997,False,False
3128,Hérault,34344,La Grande-Motte,8573.0,43.55,4.050003,False,False
3129,Ille-et-Vilaine,35006,Argentré-du-Plessis,4549.0,48.05,-1.1500244,False,False
3130,Ille-et-Vilaine,35035,Bovel,593.0,47.95,-1.9500122,False,False
3131,Ille-et-Vilaine,35065,La Chapelle-Thouarault,2252.0,48.15,-1.8499756,False,False
3132,Ille-et-Vilaine,35347,Val-d'Izé,2591.0,48.15,-1.3499756,False,False
3133,Ille-et-Vilaine,35360,Vitré,18998.0,48.15,-1.1500244,False,False
3134,Tarn,81269,Saint-Salvy-de-la-Balme,518.0,43.65,2.350006,False,False
3135,Tarn,81288,Sorèze,2963.0,43.45,2.050003,False,False
3136,Tarn,81291,Taïx,522.0,44.05,2.149994,False,False
3137,Tarn,81324,Viviers-lès-Lavaur,252.0,43.65,1.75,False,False
3138,Tarn-et-Garonne,82013,Beaumont-de-Lomagne,3768.0,43.85,1.050003,False,False
3139,Tarn-et-Garonne,82040,Cayriech,277.0,44.25,1.6499939,False,False
3140,Tarn-et-Garonne,82061,Féneyrols,151.0,44.15,1.8500061,False,False
3141,Tarn-et-Garonne,82083,Lachapelle,118.0,43.95,0.8500061,False,False
3142,Tarn-et-Garonne,82137,Parisot,554.0,44.25,1.8500061,False,False
3143,Tarn-et-Garonne,82145,Puygaillard-de-Quercy,378.0,44.05,1.6499939,False,False
3144,Tarn-et-Garonne,82160,Saint-Clair,258.0,44.15,0.94999695,False,False
3145,Tarn-et-Garonne,82166,Saint-Michel,288.0,44.05,0.94999695,False,False
3146,Tarn-et-Garonne,82167,Saint-Nauphary,1921.0,43.95,1.449997,False,False
3147,Tarn-et-Garonne,82193,Vigueron,129.0,43.85,1.050003,False,False
3148,Var,83021,Bras,2632.0,43.45,5.949997,False,False
3149,Var,83035,Le Castellet,5285.0,43.25,5.75,False,False
3150,Var,83059,Forcalqueiret,3269.0,43.35,6.050003,False,False
3151,Var,83111,Sainte-Anastasie-sur-Issole,2117.0,43.35,6.149994,False,False
3152,Var,83147,Vérignon,9.0,43.65,6.25,False,False
3153,Vaucluse,84030,Caromb,3458.0,44.15,5.149994,False,False
3154,Vaucluse,84132,Le Thor,8858.0,43.95,4.949997,False,False
3155,Vendée,85013,Bazoges-en-Paillers,1525.0,46.95,-1.1500244,False,False
3156,Vendée,85083,L'Épine,1648.0,46.95,-2.25,False,False
3157,Vendée,85132,Maillé,752.0,46.35,-0.75,False,False
3158,Vendée,85142,La Merlatière,1011.0,46.75,-1.3499756,False,False
3159,Vendée,85143,Mervent,1065.0,46.55,-0.75,False,False
3160,Vendée,85238,Saint-Laurent-sur-Sèvre,3664.0,46.95,-0.9500122,False,False
3161,Vienne,86013,Aulnay,96.0,46.95,0.05000305,False,False
3162,Vienne,86116,Jazeneuil,792.0,46.45,0.05000305,False,False
3163,Vienne,86145,Marçay,1155.0,46.45,0.25,False,False
3164,Vienne,86167,Monts-sur-Guesnes,911.0,46.95,0.1499939,False,False
3165,Vienne,86170,Moulismes,364.0,46.35,0.8500061,False,False
3166,Vienne,86196,Pouançay,233.0,47.05,-0.049987793,False,False
3167,Vienne,86275,Usseau,591.0,46.85,0.44999695,False,False
3168,Vienne,86280,Vellèches,352.0,46.95,0.55000305,False,False
3169,Vienne,86289,Le Vigeant,661.0,46.25,0.6499939,False,False
3170,Haute-Vienne,87018,Blond,690.0,46.05,1.050003,False,False
3171,Haute-Vienne,87041,Châteauponsac,2021.0,46.15,1.25,False,False
3172,Haute-Vienne,87164,Saint-Martin-de-Jussac,566.0,45.85,0.94999695,False,False
3173,Haute-Vienne,87180,Saint-Sornin-Leulac,566.0,46.25,1.25,False,False
3174,Haute-Vienne,87187,Saint-Yrieix-la-Perche,6825.0,45.55,1.25,False,False
3175,Vosges,88010,Aouze,201.0,48.35,5.850006,False,False
3176,Vosges,88070,Bouxurulles,178.0,48.35,6.25,False,False
3177,Vosges,88103,Circourt,82.0,48.25,6.25,False,False
3178,Vosges,88113,Combrimont,136.0,48.25,7.050003,False,False
3179,Vosges,88134,Dinozé,643.0,48.15,6.449997,False,False
3180,Vosges,88137,Dolaincourt,96.0,48.35,5.850006,False,False
3181,Vosges,88140,Dombrot-le-Sec,361.0,48.15,5.850006,False,False
3182,Vosges,88159,Entre-deux-Eaux,505.0,48.25,7.050003,False,False
3183,Vosges,88183,Frebécourt,346.0,48.35,5.649994,False,False
3184,Vosges,88215,Grandrupt,76.0,48.35,7.050003,False,False
3185,Vosges,88233,Harol,645.0,48.15,6.25,False,False
3186,Vosges,88263,Laveline-du-Houx,202.0,48.15,6.75,False,False
3187,Vosges,88271,Lignéville,302.0,48.15,5.949997,False,False
3188,Vosges,88394,Romain-aux-Bois,48.0,48.05,5.75,False,False
3189,Vosges,88424,Sainte-Marguerite,2271.0,48.25,6.949997,False,False
3190,Vosges,88439,Sanchey,943.0,48.15,6.350006,False,False
3191,Vosges,88446,Saulxures-lès-Bulgnéville,237.0,48.15,5.850006,False,False
3192,Vosges,88452,Senonges,134.0,48.15,6.050003,False,False
3193,Vosges,88500,Ventron,828.0,47.95,6.850006,False,False
3194,Yonne,89043,Blacy,98.0,47.55,4.050003,False,False
3195,Yonne,89126,Courtoin,30.0,48.15,3.149994,False,False
3196,Yonne,89207,Jouancy,27.0,47.65,4.050003,False,False
3197,Yonne,89209,Jouy,511.0,48.15,2.949997,False,False
3198,Yonne,89295,Perrigny,1260.0,47.85,3.550003,False,False
3199,Yonne,89308,Pont-sur-Vanne,195.0,48.25,3.449997,False,False
3200,Yonne,89331,Sainpuits,300.0,47.55,3.25,False,False
3201,Yonne,89336,Saint-Brancher,280.0,47.45,3.949997,False,False
3202,Yonne,89398,Sormery,371.0,48.15,3.75,False,False
3203,Yonne,89474,Villiers-Vineux,276.0,47.95,3.850006,False,False
3204,Territoire de Belfort,90003,Anjoutey,584.0,47.75,6.949997,False,False
3205,Meuse,55010,Ancerville,2599.0,48.65,5.050003,False,False
3206,Meuse,55022,Avioth,130.0,49.55,5.350006,False,False
3207,Meuse,55042,Belleray,507.0,49.15,5.350006,False,False
3208,Meuse,55058,Boncourt-sur-Meuse,321.0,48.85,5.550003,False,False
3209,Meuse,55063,Bouligny,2435.0,49.25,5.75,False,False
3210,Meuse,55082,Brocourt-en-Argonne,46.0,49.15,5.149994,False,False
3211,Meuse,55097,Chalaines,308.0,48.55,5.75,False,False
3212,Meuse,55162,Domremy-la-Canne,30.0,49.35,5.649994,False,False
3213,Meuse,55165,Doulcon,426.0,49.35,5.149994,False,False
3214,Meuse,55171,Eix,261.0,49.15,5.449997,False,False
3215,Meuse,55210,Gimécourt,39.0,48.85,5.350006,False,False
3216,Meuse,55228,Hannonville-sous-les-Côtes,536.0,49.05,5.649994,False,False
3217,Meuse,55243,Herbeuville,180.0,49.05,5.649994,False,False
3218,Meuse,55247,Horville-en-Ornois,47.0,48.45,5.449997,False,False
3219,Meuse,55335,Ménil-sur-Saulx,247.0,48.65,5.25,False,False
3220,Meuse,55355,Montzéville,155.0,49.15,5.25,False,False
3221,Meuse,55376,Nantois,82.0,48.65,5.350006,False,False
3222,Meuse,55409,Pretz-en-Argonne,62.0,48.95,5.149994,False,False
3223,Meuse,55445,Rouvrois-sur-Othain,192.0,49.35,5.649994,False,False
3224,Meuse,55520,Troussey,474.0,48.75,5.649994,False,False
3225,Meuse,55540,Vaux-lès-Palameix,59.0,49.05,5.550003,False,False
3226,Morbihan,56021,Brandérion,1473.0,47.75,-3.1500244,False,False
3227,Morbihan,56114,Locmaria,964.0,47.35,-3.1500244,False,False
3228,Morbihan,56145,Néant-sur-Yvel,1094.0,48.05,-2.3499756,False,False
3229,Morbihan,56179,Pont-Scorff,3965.0,47.85,-3.4500122,False,False
3230,Morbihan,56202,Saint-Abraham,529.0,47.85,-2.4500122,False,False
3231,Morbihan,56245,Silfiac,483.0,48.15,-3.1500244,False,False
3232,Morbihan,56262,Le Bono,2581.0,47.65,-2.9500122,False,False
3233,Moselle,57015,Altviller,546.0,49.05,6.75,False,False
3234,Moselle,57027,Arraincourt,121.0,48.95,6.550003,False,False
3235,Moselle,57084,Bioncourt,300.0,48.85,6.350006,False,False
3236,Moselle,57097,Boulay-Moselle,5524.0,49.15,6.550003,False,True
3237,Moselle,57141,Chicourt,89.0,48.95,6.550003,False,False
3238,Moselle,57162,Cuvry,987.0,49.05,6.149994,False,False
3239,Moselle,57180,Dolving,343.0,48.75,7.050003,False,False
3240,Moselle,57210,Fénétrange,658.0,48.85,7.050003,False,False
3241,Moselle,57216,Fleisheim,140.0,48.75,7.149994,False,False
3242,Moselle,57228,Fossieux,189.0,48.85,6.350006,False,False
3243,Moselle,57257,Grémecey,102.0,48.85,6.449997,False,False
3244,Moselle,57261,Gros-Réderching,1299.0,49.05,7.25,False,False
3245,Moselle,57266,Guéblange-lès-Dieuze,145.0,48.75,6.75,False,False
3246,Moselle,57354,Juville,129.0,48.95,6.350006,False,False
3247,Moselle,57424,Lucy,231.0,48.95,6.449997,False,False
3248,Moselle,57459,Merschweiller,289.0,49.45,6.449997,False,False
3249,Moselle,57460,Merten,1460.0,49.25,6.649994,False,False
3250,Moselle,57487,Moulins-lès-Metz,5088.0,49.05,6.149994,False,False
3251,Moselle,57501,Neufvillage,44.0,48.95,6.75,False,False
3252,Moselle,57515,Novéant-sur-Moselle,1858.0,49.05,6.050003,False,False
3253,Moselle,57598,Rouhling,1978.0,49.15,7.050003,False,False
3254,Moselle,57702,Vaxy,169.0,48.85,6.550003,False,False
3255,Moselle,57734,Voyer,453.0,48.65,7.050003,False,False
3256,Moselle,57738,Waldhouse,368.0,49.15,7.449997,False,False
3257,Moselle,57739,Waldweistroff,515.0,49.35,6.550003,False,False
3258,Moselle,57760,Zetting,849.0,49.05,7.149994,False,False
3259,Nièvre,58006,Anlezy,242.0,46.95,3.550003,False,False
3260,Nièvre,58042,Bulcy,142.0,47.25,3.050003,False,False
3261,Nièvre,58058,La Chapelle-Saint-André,297.0,47.45,3.350006,False,False
3262,Nièvre,58108,Empury,81.0,47.35,3.850006,False,False
3263,Nièvre,58115,Fleury-sur-Loire,227.0,46.85,3.350006,False,False
3264,Nièvre,58136,Jailly,68.0,47.05,3.449997,False,False
3265,Nièvre,58140,Larochemillay,229.0,46.85,3.949997,False,False
3266,Nièvre,58155,La Marche,542.0,47.15,3.050003,False,False
3267,Nièvre,58168,Millay,439.0,46.85,3.949997,False,False
3268,Nièvre,58185,Moux-en-Morvan,528.0,47.15,4.149994,False,False
3269,Nièvre,58260,Saint-Parize-le-Châtel,1225.0,46.85,3.149994,False,False
3270,Nièvre,58281,Suilly-la-Tour,582.0,47.35,3.050003,False,False
3271,Nièvre,58296,Tresnay,134.0,46.75,3.149994,False,False
3272,Nièvre,58297,Trois-Vèvres,245.0,46.95,3.449997,False,False
3273,Nord,59005,Allennes-les-Marais,3567.0,50.55,2.949997,False,False
3274,Nord,59016,Armbouts-Cappel,2125.0,50.95,2.350006,False,False
3275,Nord,59019,Artres,1064.0,50.35,3.550003,False,False
3276,Nord,59035,Avesnelles,2280.0,50.15,3.949997,False,False
3277,Nord,59093,Boulogne-sur-Helpe,310.0,50.05,3.850006,False,False
3278,Nord,59102,Boussières-en-Cambrésis,446.0,50.15,3.350006,False,False
3279,Nord,59316,Houplin-Ancoisne,3275.0,50.55,2.949997,False,False
3280,Nord,59319,Hoymille,3173.0,50.95,2.449997,False,False
3281,Nord,59322,Iwuy,3343.0,50.25,3.350006,False,False
3282,Nord,59338,Ledringhem,629.0,50.85,2.449997,False,False
3283,Nord,59383,Marly,12024.0,50.35,3.550003,False,False
3284,Nord,59388,Marquillies,1982.0,50.55,2.850006,False,False
3285,Nord,59391,Mastaing,889.0,50.35,3.25,False,False
3286,Nord,59410,Mons-en-Barœul,21467.0,50.65,3.149994,False,False
3287,Nord,59475,Prouvy,2173.0,50.35,3.449997,False,False
3288,Nord,59476,Proville,3128.0,50.15,3.25,False,False
3289,Nord,59484,Quiévrechain,6208.0,50.35,3.649994,False,False
3290,Nord,59534,Saint-Hilaire-sur-Helpe,800.0,50.15,3.850006,False,False
3291,Nord,59537,Saint-Martin-sur-Écaillon,500.0,50.25,3.550003,False,False
3292,Nord,59552,Sancourt,194.0,50.25,3.149994,False,False
3293,Nord,59564,La Sentinelle,3143.0,50.35,3.449997,False,False
3294,Nord,59569,Sin-le-Noble,15603.0,50.35,3.149994,False,False
3295,Nord,59610,Verchain-Maugré,1102.0,50.25,3.449997,False,False
3296,Nord,59657,West-Cappel,636.0,50.95,2.550003,False,False
3297,Oise,60031,Autheuil-en-Valois,262.0,49.15,3.050003,False,False
3298,Oise,60084,Bonnières,189.0,49.55,1.949997,False,False
3299,Oise,60117,Bussy,304.0,49.65,2.949997,False,False
3300,Oise,60195,Delincourt,520.0,49.25,1.8500061,False,False
3301,Oise,60255,Fréniches,329.0,49.65,3.050003,False,False
3302,Oise,60262,Le Frestoy-Vaux,237.0,49.55,2.649994,False,False
3303,Oise,60282,Gouvieux,8924.0,49.15,2.449997,False,False
3304,Oise,60323,Janville,641.0,49.45,2.850006,False,False
3305,Oise,60359,Lhéraule,200.0,49.45,1.949997,False,False
3306,Oise,60374,Maignelay-Montigny,2555.0,49.55,2.550003,False,False
3307,Oise,60431,Morlincourt,526.0,49.55,3.050003,False,False
3308,Oise,60452,Neuville-Bosc,478.0,49.25,2.050003,False,False
3309,Oise,60478,Ormoy-le-Davien,367.0,49.25,2.949997,False,False
3310,Oise,60482,Orry-la-Ville,3455.0,49.15,2.550003,False,False
3311,Oise,60494,Plailly,1821.0,49.15,2.550003,False,False
3312,Oise,60553,Rouvillers,272.0,49.45,2.649994,False,False
3313,Oise,60579,Saint-Jean-aux-Bois,332.0,49.35,2.850006,False,False
3314,Oise,60588,Saint-Maur,379.0,49.65,1.949997,False,False
3315,Oise,60616,Sérifontaine,2778.0,49.35,1.75,False,False
3316,Oise,60657,Vauchelles,243.0,49.55,2.949997,False,False
3317,Oise,60662,Le Vauroux,506.0,49.35,1.949997,False,False
3318,Oise,60666,Ver-sur-Launette,1143.0,49.15,2.649994,False,False
3319,Oise,60695,Vineuil-Saint-Firmin,1383.0,49.25,2.550003,False,False
3320,Orne,61002,Almenêches,645.0,48.75,0.1499939,False,False
3321,Orne,61015,Aunou-sur-Orne,268.0,48.65,0.25,False,False
3322,Orne,61026,Barville,177.0,48.45,0.3500061,False,False
3323,Orne,61032,Beaufai,327.0,48.75,0.55000305,False,False
3324,Orne,61037,Bellavilliers,127.0,48.45,0.44999695,False,False
3325,Orne,61088,Champ-Haut,43.0,48.75,0.3500061,False,False
3326,Orne,61178,La Fresnaie-Fayel,52.0,48.85,0.25,False,False
3327,Orne,61233,Lonlay-le-Tesson,230.0,48.65,-0.3499756,False,False
3328,Orne,61290,Montreuil-au-Houlme,128.0,48.65,-0.25,False,False
3329,Orne,61292,Montsecret-Clairefougère,646.0,48.85,-0.6500244,False,False
3330,Orne,61376,Saint-Clair-de-Halouze,835.0,48.65,-0.6500244,False,False
3331,Orne,61405,Saint-Hilaire-sur-Erre,501.0,48.35,0.75,False,False
3332,Orne,61479,Tanques,157.0,48.65,-0.049987793,False,False
3333,Orne,61481,Tellières-le-Plessis,78.0,48.65,0.3500061,False,False
3334,Orne,61488,Touquettes,80.0,48.85,0.44999695,False,False
3335,Pas-de-Calais,62041,Arras,42600.0,50.25,2.75,True,False
3336,Pas-de-Calais,62117,Bertincourt,915.0,50.05,2.949997,False,False
3337,Pas-de-Calais,62118,Béthonsart,144.0,50.35,2.550003,False,False
3338,Pas-de-Calais,62119,Béthune,24992.0,50.55,2.649994,False,True
3339,Pas-de-Calais,62129,Biefvillers-lès-Bapaume,95.0,50.15,2.850006,False,False
3340,Pas-de-Calais,62154,Bonnières,675.0,50.25,2.25,False,False
3341,Pas-de-Calais,62160,Boulogne-sur-Mer,40910.0,50.75,1.6499939,False,True
3342,Pas-de-Calais,62173,Brebières,5169.0,50.35,3.050003,False,False
3343,Pas-de-Calais,62188,Burbure,2819.0,50.55,2.449997,False,False
3344,Pas-de-Calais,62200,Cambrin,1228.0,50.55,2.75,False,False
3345,Pas-de-Calais,62203,Campagne-lès-Guines,426.0,50.85,1.8500061,False,False
3346,Pas-de-Calais,62209,Canlers,158.0,50.45,2.149994,False,False
3347,Pas-de-Calais,62222,Chériennes,164.0,50.35,2.050003,False,False
3348,Pas-de-Calais,62278,Drouvin-le-Marais,615.0,50.45,2.649994,False,False
3349,Pas-de-Calais,62351,Fouquières-lès-Lens,6233.0,50.45,2.949997,False,False
3350,Pas-de-Calais,62375,Gommecourt,88.0,50.15,2.649994,False,False
3351,Pas-de-Calais,62406,Hamelincourt,265.0,50.15,2.75,False,False
3352,Pas-de-Calais,62436,Herlin-le-Sec,161.0,50.35,2.350006,False,False
3353,Pas-de-Calais,62438,Hermaville,535.0,50.35,2.550003,False,False
3354,Pas-de-Calais,62508,Lières,353.0,50.55,2.449997,False,False
3355,Pas-de-Calais,62521,La Loge,211.0,50.45,2.050003,False,False
3356,Pas-de-Calais,62567,Mentque-Nortbécourt,650.0,50.75,2.050003,False,False
3357,Pas-de-Calais,62591,Morchies,209.0,50.15,2.949997,False,False
3358,Pas-de-Calais,62674,Quelmes,542.0,50.75,2.149994,False,False
3359,Pas-de-Calais,62683,Quœux-Haut-Maînil,219.0,50.35,2.149994,False,False
3360,Pas-de-Calais,62768,Saint-Rémy-au-Bois,107.0,50.35,1.8500061,False,False
3361,Pas-de-Calais,62846,Vermelles,4748.0,50.45,2.75,False,False
3362,Pas-de-Calais,62882,Wavrans-sur-l'Aa,1229.0,50.65,2.149994,False,False
3363,Puy-de-Dôme,63012,Artonne,935.0,46.05,3.149994,False,False
3364,Puy-de-Dôme,63044,Bongheat,440.0,45.75,3.449997,False,False
3365,Puy-de-Dôme,63045,Bort-l'Étang,712.0,45.75,3.449997,False,False
3366,Puy-de-Dôme,63096,Chas,374.0,45.75,3.350006,False,False
3367,Puy-de-Dôme,63113,Clermont-Ferrand,147327.0,45.75,3.149994,True,False
3368,Puy-de-Dôme,63160,Aulhat-Flat,932.0,45.55,3.350006,False,False
3369,Puy-de-Dôme,63203,Malauzat,1160.0,45.85,3.050003,False,False
